user_name,twitter_id,party_name,state,office_title,account_type,first_name,middle_name,last_name,suffix,status,collecting,showing,bioguide_id,gender,fec_candidate_id,district,branch
SenatorBaldwin,1074518754,Democrat,WI,Senator,official,Tammy,,Baldwin,,1,true,true,B001230,F,S2WI00219,81,S
RepBlaine,1849261916,Republican,MO,House Representative,official,Blaine,"",Luetkemeyer,"",1,true,true,L000569,M,H8MO09153,03,H
WestermanAR,1592481150,Republican,AR,House Representative,campaign,Bruce,"",Westerman,"",1,true,true,W000821,M,H4AR04048,04,H
RoundsforSenate,978029858,Republican,SD,Senator,campaign,Mike,"",Rounds,"",1,true,true,R000605,M,S4SD00049,82,S
RepRobinKelly,1339931490,Democrat,IL,House Representative,official,Robin,"",Kelly,"",1,true,true,K000385,F,H2IL02172,02,H
RepFrankLucas,242772524,Republican,OK,House Representative,official,Frank,,Lucas,,1,true,true,L000491,M,H4OK06056,03,H
SenatorTester,515822213,Democrat,MT,Senator,official,Jon,"",Tester,"",1,true,true,T000464,M,S6MT00162,81,S
RepJasonSmith,1623308912,Republican,MO,House Representative,official,Jason,"",Smith,"",1,true,true,S001195,M,H4MO08162,08,H
BillCassidy,55677432,Republican,LA,Senator,campaign,Bill,"",Cassidy,"",1,true,true,C001075,M,S4LA00107,82,S
AsaHutchinson,269992801,Republican,AR,Governor,campaign,Asa,"",Hutchinson,"",1,true,true,"",M,,,
nancymace,16653349,Republican,SC,Senate Candidate,campaign,Nancy,"",Mace,"",1,true,true,,F,,01,H
Walker4NC,1353279158,Republican,NC,House Representative,campaign,Mark,"",Walker,"",1,true,true,W000819,M,S2NC00307,,S
JodyHice,130003817,Republican,GA,House Candidate,campaign,Jody,"",Hice,"",1,true,true,H001071,M,H0GA07125,10,H
MooneyforWV,1491350114,Republican,WV,House Candidate,campaign,Alex,"",Mooney,"",1,true,true,M001195,M,H4WV02080,02,H
standwithbarry,586191770,Republican,GA,House Candidate,campaign,Barry,"",Loudermilk,"",1,true,true,L000583,M,H4GA11061,11,H
tomemmer,72431423,Republican,MN,House Candidate,campaign,Tom,"",Emmer,"",1,true,true,E000294,M,H4MN06087,06,H
rickallen,385111151,Republican,GA,House Candidate,campaign,Rick,"",Allen,"",1,true,true,A000372,M,H2GA12121,12,H
Boyle4PA,1544281483,Democrat,PA,House Representative,campaign,Brendan,"",Boyle,"",1,true,true,B001296,M,H4PA13199,02,H
agarciapadilla,141223563,Democrat,PR,Governor,official,Alejandro,García,Padilla,,1,true,true,,M,,,
Booker4Senate,1603426344,Democrat,NJ,Senator,campaign,Cory,"",Booker,"",1,true,true,B001288,M,S4NJ00185,82,S
Carter4Congress,1406691746,Republican,GA,House Representative,campaign,Buddy,"",Carter,"",1,true,true,C001103,M,H4GA01039,01,H
GregAbbott_TX,90651198,Republican,TX,Governor,campaign,Greg,"",Abbott,"",1,true,true,"",M,,,
aguilarpete,41533245,Democrat,CA,House Representative,campaign,Pete,"",Aguilar,"",1,true,true,A000371,M,H2CA31125,31,H
Liz_Cheney,98471035,Republican,WY,House Representative,campaign,Liz,,Cheney,,1,true,true,C001109,F,H6WY00159,00,H
EdMarkey,1129029661,Democrat,MA,Senator,campaign,Ed,"",Markey,"",1,true,true,M000133,M,S4MA00028,82,S
mattmeadforgov,126343807,Republican,WY,Governor,campaign,Matt,"",Mead,"",1,true,true,"",M,,,
RepDWStweets,1140648348,Democrat,FL,House Representative,official,Debbie,,Wasserman Schultz,,1,true,true,W000797,F,H4FL20023,23,H
PeterWelch,1410590874,Democrat,VT,House Representative,official,Peter,"",Welch,"",1,true,true,W000800,M,H6VT00160,01,H
JasonSmithMO,26653478,Republican,MO,House Candidate,campaign,Jason,"",Smith,"",1,true,true,S001195,M,H4MO08162,08,H
ThomTillis,22195441,Republican,NC,Senator,campaign,Thom,"",Tillis,"",1,true,true,T000476,M,S4NC00162,82,S
TXRandy14,1058051748,Republican,TX,House Representative,official,Randy,"",Weber,"",1,true,true,W000814,M,H2TX14149,14,H
SteveScalise,1209417007,Republican,LA,House Representative,official,Steve,"",Scalise,"",1,true,true,S001176,M,H0LA01087,01,H
SenWarren,970207298,Democrat,MA,Senator,official,Elizabeth,,Warren,,1,true,true,W000817,F,S2MA00170,81,S
SenBrianSchatz,1262099252,Democrat,HI,Senator,official,Brian,,Schatz,,1,true,true,S001194,M,S4HI00136,83,S
SenTomCotton,968650362,Republican,AR,Senator,official,Tom,"",Cotton,"",1,true,true,C001095,M,S4AR00103,82,S
RepScottPeters,1135486501,Democrat,CA,House Representative,official,Scott,,Peters,,1,true,true,P000608,M,H2CA52089,52,H
RepRWilliams,1077446982,Republican,TX,House Representative,official,Roger,"",Williams,"",1,true,true,W000816,M,H2TX33040,25,H
repmarkpocan,1206227149,Democrat,WI,House Representative,official,Mark,"",Pocan,"",1,true,true,P000607,M,H2WI02124,02,H
RepJuanVargas,1260172386,Democrat,CA,House Representative,official,Juan,"",Vargas,"",1,true,true,V000130,M,H2CA50026,51,H
RepHuffman,1071102246,Democrat,CA,House Representative,official,Jared,,Huffman,,1,true,true,H001068,M,H2CA06259,02,H
RepEliotEngel,164007407,Democrat,NY,House Representative,official,Eliot,,Engel,,1,true,true,E000179,M,H8NY19058,16,H
SenDuckworth,1058520120,Democrat,IL,Senator,official,Tammy,,Duckworth,,1,true,true,D000622,F,S6IL00292,83,S
RepDonaldPayne,1155335864,Democrat,NJ,House Representative,official,Donald,"",Payne,Jr.,1,true,true,P000604,M,H2NJ10154,10,H
DonaldPayneJr,571909015,Democrat,NJ,House Representative,campaign,Donald,"",Payne,Jr.,1,true,true,P000604,M,H2NJ10154,10,H
RepDavidValadao,1128514404,Republican,CA,House Representative,official,David,,Valadao,,1,true,true,V000129,M,H2CA20094,21,H
RepCardenas,1222257180,Democrat,CA,House Representative,official,Tony,,Cardenas,,1,true,true,C001097,M,H2CA28113,29,H
RepBradWenstrup,518644221,Republican,OH,House Representative,official,Brad,,Wenstrup,,1,true,true,W000815,M,H2OH02085,02,H
JimPressOffice,851621377,Republican,WI,House Representative,official,Jim,,Sensenbrenner,,1,true,true,S000244,M,H8WI09050,05,H
RepRaulRuizMD,1089859058,Democrat,CA,House Representative,official,Raul,,Ruiz,,1,true,true,R000599,M,H2CA36439,36,H
RobinLynneKelly,38285038,Democrat,IL,House Representative,campaign,Robin,"",Kelly,"",1,true,true,K000385,F,H2IL02172,02,H
BettyMcCollum04,516880804,Democrat,MN,House Representative,official,Betty,,McCollum,,1,true,true,M001143,F,H0MN04049,04,H
RepLaMalfa,1069124515,Republican,CA,House Representative,official,Doug,,LaMalfa,,1,true,true,L000578,M,H2CA02142,01,H
DWStweets,115979444,Democrat,FL,House Candidate,campaign,Debbie,Wasserman,Schultz,"",1,true,true,W000797,F,H4FL20023,23,H
FrankDLucas,389017497,Republican,OK,House Candidate,campaign,Frank,D,Lucas,"",1,true,true,L000491,M,H4OK06056,03,H
RepJeffries,467823431,Democrat,NY,House Representative,official,Hakeem,"",Jeffries,"",1,true,true,J000294,M,H2NY10092,08,H
MikeKellyforPA,113763245,Republican,PA,House Candidate,campaign,Mike,"",Kelly,"",1,true,true,K000376,M,H0PA03271,16,H
MikeKellyPA,935368364,Republican,PA,House Representative,official,Mike,,Kelly,,1,true,true,K000376,M,H0PA03271,16,H
RepAndyBarr,1089334250,Republican,KY,House Representative,official,Andy,,Barr,,1,true,true,B001282,M,H0KY06104,06,H
RepAndyHarrisMD,960962340,Republican,MD,House Representative,official,Andy,,Harris,,1,true,true,H001052,M,H8MD01094,01,H
Harris4Congress,122713203,Republican,MD,House Candidate,campaign,Andy,"",Harris,"",1,true,true,H001052,M,H8MD01094,01,H
RepBera,950783972,Democrat,CA,House Representative,official,Ami,,Bera,,1,true,true,B001287,F,H0CA03078,07,H
RepBillFoster,1080509366,Democrat,IL,House Representative,official,Bill,,Foster,,1,true,true,F000454,M,H8IL14067,11,H
RepCicilline,462143773,Democrat,RI,House Candidate,official,David,N,Cicilline,"",1,true,true,C001084,M,H0RI01073,01,H
RepMaloney,258900199,Democrat,NY,House Representative,official,Carolyn,"",Maloney,"",1,true,true,M000087,F,H2NY14037,12,H
TomColeOK04,23124635,Republican,OK,House Representative,official,Tom,"",Cole,"",1,true,true,C001053,M,H2OK04055,04,H
RepLindaSanchez,312134473,Democrat,CA,House Candidate,official,Linda,"",Sanchez,"",1,true,true,S001156,F,H2CA39078,38,H
MarkAmodeiNV2,402719755,Republican,NV,House Representative,official,Mark,"",Amodei,"",1,true,true,A000369,M,H2NV02395,02,H
NydiaVelazquez,164369297,Democrat,NY,House Representative,official,Nydia,,Velazquez,,1,true,true,V000081,F,H2NY00010,07,H
RepAndreCarson,199325935,Democrat,IN,House Representative,official,Andre,"",Carson,"",1,true,true,C001072,M,H8IN07184,07,H
BillPascrell,74508260,Democrat,NJ,House Representative,official,Bill ,"",Pascrell,"",1,true,true,P000096,M,H6NJ08118,09,H
GKButterfield,432676344,Democrat,NC,House Candidate,campaign,G,K,Butterfield,"",1,true,true,B001251,M,H4NC01046,01,H
RepDanKildee,1045110018,Democrat,MI,House Representative,official,Dan,,Kildee,,1,true,true,K000380,M,H2MI05119,05,H
RepDelBene,995193054,Democrat,WA,House Representative,official,Suzan,,DelBene,,1,true,true,D000617,F,H0WA08046,01,H
RepSarbanes,364415553,Democrat,MD,House Representative,official,John,"",Sarbanes,"",1,true,true,S001168,M,H6MD03292,03,H
RepDLamborn,584012853,Republican,CO,House Representative,official,Doug,"",Lamborn,"",1,true,true,L000564,M,H6CO05159,05,H
RepFilemonVela,1083448909,Democrat,TX,House Representative,official,Filemon,,Vela,,1,true,true,V000132,M,H2TX27190,34,H
RepGraceMeng,1051127714,Democrat,NY,House Representative,official,Grace,,Meng,,1,true,true,M001188,F,H2NY06116,06,H
RepDavidEPrice,155669457,Democrat,NC,House Representative,official,David,"",Price,"",1,true,true,P000523,M,H6NC04037,04,H
brettguthrie,114607567,Republican,KY,House Candidate,campaign,Brett,"",Guthrie,"",1,true,true,G000558,M,H8KY02031,02,H
RepHalRogers,550401754,Republican,KY,House Representative,official,Hal,,Rogers,,1,true,true,R000395,M,H0KY05015,05,H
RepJimCosta,245451804,Democrat,CA,House Representative,official,Jim,,Costa,,1,true,true,C001059,M,H4CA20082,16,H
RepZoeLofgren,267938462,Democrat,CA,House Representative,official,Zoe,,Lofgren,,1,true,true,L000397,F,H4CA16049,19,H
RepLipinski,1009269193,Democrat,IL,House Representative,official,Dan,,Lipinski,,1,true,true,L000563,M,H4IL03077,03,H
RepJeffDuncan,240393970,Republican,SC,House Representative,official,Jeff,"",Duncan,"",1,true,true,D000615,M,H0SC03077,03,H
RepLoisFrankel,1077121945,Democrat,FL,House Representative,official,Lois,,Frankel,,1,true,true,F000462,F,H2FL14053,21,H
RepLowenthal,1055730738,Democrat,CA,House Representative,official,Alan,,Lowenthal,,1,true,true,L000579,M,H2CA00104,47,H
RepGaramendi,88806753,Democrat,CA,House Representative,official,John,"",Garamendi,"",1,true,true,G000559,M,H0CA10149,03,H
RepMarcyKaptur,581141508,Democrat,OH,House Representative,official,Marcy,"",Kaptur,"",1,true,true,K000009,F,H2OH09031,09,H
RepMarkTakano,1037321378,Democrat,CA,House Representative,official,Mark,,Takano,,1,true,true,T000472,M,H2CA43245,41,H
RepMullin,1060370282,Republican,OK,House Representative,official,Markwayne,"",Mullin,"",1,true,true,M001190,M,H2OK02083,02,H
WelchForVT,499109830,Democrat,VT,Senate Candidate,campaign,Peter,"",Welch,"",1,true,true,W000800,M,S2VT00235,00,S
RepRoybalAllard,479872233,Democrat,CA,House Representative,official,Lucille,"",Roybal-Allard,"",1,true,true,R000486,F,H2CA33048,40,H
RepSchneider,1071840474,Democrat,IL,House Representative,official,Brad,"",Schneider,"",1,true,true,S001190,M,H2IL10068,10,H
RepSeanMaloney,1072467470,Democrat,NY,House Representative,official,Sean,,Maloney,,1,true,true,M001185,M,H2NY22139,18,H
RepStephenLynch,310310133,Democrat,MA,House Representative,official,Stephen,"",Lynch,"",1,true,true,L000562,M,H2MA09072,08,H
RepThomasMassie,975200486,Republican,KY,House Representative,official,Thomas,,Massie,,1,true,true,M001184,M,H2KY04121,04,H
RepThompson,303861808,Democrat,CA,House Representative,official,Mike,"",Thompson,"",1,true,true,T000460,M,H8CA01109,05,H
RepTomRice,1058345042,Republican,SC,House Representative,official,Tom,,Rice,,1,true,true,R000597,M,H2SC07066,07,H
RepRichardNeal,442824717,Democrat,MA,House Representative,official,Richard,,Neal,,1,true,true,N000015,M,H8MA02041,01,H
PatMcCroryNC,66602794,Republican,NC,Senate Candidate,campaign,Pat,"",McCrory,"",1,true,true,,M,S2NC00489,00,S
RepVeasey,1074129612,Democrat,TX,House Representative,official,Marc,,Veasey,,1,true,true,V000131,M,H2TX33073,33,H
RepWalorski,1065995022,Republican,IN,House Representative,official,Jackie,"",Walorski,"",1,true,true,W000813,F,H0IN02190,02,H
RodneyDavis,993153006,Republican,IL,House Representative,official,Rodney,,Davis,,1,true,true,D000619,M,H2IL13120,13,H
Tim_Walz,85726335,Democrat,MN,Gubernatorial Candidate,campaign,Tim,"",Walz,"",1,true,true,W000799,M,H6MN01174,01,H
USRepRickNolan,1055685948,Democrat,MN,House Representative,official,Rick,"",Nolan,"",1,true,true,N000127,M,H2MN08111,08,H
RepBonamici,558769636,Democrat,OR,House Representative,official,Suzanne,"",Bonamici,"",1,true,true,B001278,F,H2OR01133,01,H
RepAdrianSmith,296245061,Republican,NE,House Representative,official,Adrian,,Smith,,1,true,true,S001172,M,H6NE03115,03,H
RonWyden,250188760,Democrat,OR,Senator,official,Ron,"",Wyden,"",1,true,true,W000779,M,S6OR00110,83,S
SenFeinstein,476256944,Democrat,CA,Senator,official,Dianne,,Feinstein,,1,true,true,F000062,F,S0CA00199,00,S
SenJackReed,486694111,Democrat,RI,Senator,official,Jack,,Reed,,1,true,true,R000122,M,S6RI00163,82,S
MartinHeinrich,1099199839,Democrat,NM,Senator,official,Martin,,Heinrich,,1,true,true,H001046,M,S2NM00088,81,S
SenatorFischer,1071402577,Republican,NE,Senator,official,Deb,"",Fischer,"",1,true,true,F000463,F,S2NE00094,81,S
SenatorIsakson,78403308,Republican,GA,Senator,official,Johnny,,Isakson,,1,true,true,I000055,M,S6GA00119,83,S
SenatorRisch,1096059529,Republican,ID,Senator,official,Jim,"",Risch,"",1,true,true,R000584,M,S8ID00092,82,S
JoaquinCastrotx,231510077,Democrat,TX,House Representative,campaign,Joaquin,"",Castro,"",1,true,true,C001091,M,H2TX35011,20,H
DaveJoyceOH14,727242919,Republican,OH,House Candidate,campaign,Dave,"",Joyce,"",1,true,true,J000295,M,H2OH14064,14,H
RepDaveJoyce,976969338,Republican,OH,House Representative,official,David,"",Joyce,"",1,true,true,J000295,M,H2OH14064,14,H
RepAnnieKuster,1058717720,Democrat,NH,House Representative,official,Annie,McLane,Kuster,"",1,true,true,K000382,F,H0NH02181,02,H
repdinatitus,122174004,Democrat,NV,House Representative,official,Dina,"",Titus,"",1,true,true,T000468,F,H8NV03036,01,H
StewartforUtah,395419988,Republican,UT,House Candidate,campaign,Chris,"",Stewart,"",1,true,true,S001192,M,H2UT02324,02,H
RepChrisStewart,1072008757,Republican,UT,House Representative,official,Chris,"",Stewart,"",1,true,true,S001192,M,H2UT02324,02,H
RepDerekKilmer,1058917562,Democrat,WA,House Representative,official,Derek,,Kilmer,,1,true,true,K000381,M,H2WA06129,06,H
RepCheri,1092979962,Democrat,IL,House Representative,official,Cheri,,Bustos,,1,true,true,B001286,F,H2IL17071,17,H
SenAngusKing,1068481578,Independent,ME,Senator,official,Angus,,King,,1,true,true,K000383,M,S2ME00109,81,S
SenTedCruz,1074480192,Republican,TX,Senator,official,Ted,"",Cruz,"",1,true,true,C001098,M,S2TX00312,81,S
RepSwalwell,942156122,Democrat,CA,House Representative,official,Eric,"",Swalwell,"",1,true,true,S001193,M,H2CA15094,15,H
FilemonVela,790194992,Democrat,TX,House Candidate,campaign,Filemon,"",Vela,"",1,true,true,V000132,M,H2TX27190,34,H
MarcVeasey,20688358,Democrat,TX,House Candidate,campaign,Marc,"",Veasey,"",1,true,true,V000131,M,H2TX33073,33,H
RogerWilliamsTX,18197328,Republican,TX,House Candidate,campaign,Roger,"",Williams,"",1,true,true,W000816,M,H2TX33040,25,H
BetoORourke,342863309,Democrat,TX,Senate Candidate,campaign,Beto,"",O'Rourke,"",1,true,true,O000170,M,P00010793,,P
WeberforTexas,373586796,Republican,TX,House Candidate,campaign,Randy,"",Weber,"",1,true,true,W000814,M,H2TX14149,14,H
TomRiceSC7,720672102,Republican,SC,House Representative,campaign,Tom,"",Rice,"",1,true,true,R000597,M,H2SC07066,07,H
RepCartwright,776664410,Democrat,PA,House Representative,official,Matt,,Cartwright,,1,true,true,C001090,M,H2PA17079,08,H
MarkwayneMullin,366304362,Republican,OK,House Representative,campaign,Markwayne,"",Mullin,"",1,true,true,M001190,M,H2OK02083,02,H
GovRonDeSantis,1058807868,Republican,FL,House Representative,official,Ron,,DeSantis,,1,true,true,D000621,M,H2FL00292,06,H
SenKevinCramer,1048784496,Republican,ND,House Representative,official,Kevin,,Cramer,,1,true,true,C001096,M,S8ND00120,00,S
RepJerryNadler,40302336,Democrat,NY,House Representative,official,Jerry,,Nadler,,1,true,true,N000002,M,H2NY17071,10,H
RepHorsford,389840566,Democrat,NV,House Representative,official,Steven,"",Horsford,"",1,true,true,H001066,M,H2NV04011,04,H
SteveDaines,11651202,Republican,MT,Senator,official,Steve,"",Daines,"",1,true,true,D000618,M,S2MT00096,82,S
RepAnnWagner,1051446626,Republican,MO,House Representative,official,Ann,,Wagner,,1,true,true,W000812,F,H2MO02102,02,H
joekennedy,1055907624,Democrat,MA,House Representative,official,Joe,,Kennedy,III,1,true,true,K000379,M,H2MA04073,04,H
TammyDuckworth_,18468374,Democrat,IL,Senator,campaign,Tammy,"",Duckworth,"",1,true,true,D000622,F,S6IL00292,00,S
MikeCrapo,600463589,Republican,ID,Senator,official,Mike,"",Crapo,"",1,true,true,C000880,M,S8ID00027,83,S
ScottPetersCA50,553863817,Democrat,CA,House Candidate,campaign,Scott,"",Peters,"",1,true,true,P000608,M,H2CA52089,52,H
hoeven4senate,106733567,Republican,ND,Senator,campaign,John,"",Hoeven,"",1,true,true,H001061,M,S0ND00093,83,S
SenJohnHoeven,382791093,Republican,ND,Senator,official,John,,Hoeven,,1,true,true,H001061,M,S0ND00093,83,S
SenCoonsOffice,435500714,Democrat,DE,Senator,official,Chris,"",Coons,"",1,true,true,C001088,M,S0DE00092,82,S
ChrisCoons,15324851,Democrat,DE,Senator,campaign,Chris,"",Coons,"",1,true,true,C001088,M,S0DE00092,82,S
brianschatz,47747074,Democrat,HI,Senator,campaign,Brian,"",Schatz,"",1,true,true,S001194,M,S4HI00136,83,S
RepRichHudson,935033864,Republican,NC,House Representative,official,Richard,"",Hudson,"",1,true,true,H001067,M,H2NC08185,08,H
RepScottPerry,18773159,Republican,PA,House Representative,official,Scott,"",Perry,"",1,true,true,P000605,M,H2PA04135,10,H
dankildee,18674498,Democrat,MI,House Candidate,campaign,Dan,"",Kildee,"",1,true,true,K000380,M,H2MI05119,05,H
JoyceBeatty,582070020,Democrat,OH,House Candidate,campaign,Joyce,"",Beatty,"",1,true,true,B001281,F,H2OH03125,03,H
ericswalwell,377609596,Democrat,CA,House Candidate,campaign,Eric,"",Swalwell,"",1,true,true,S001193,M,H2CA15094,15,H
tonycardenassfv,155049169,Democrat,CA,House Representative,campaign,Tony,"",Cardenas,"",1,true,true,C001097,M,H2CA28113,29,H
bradwenstrup,313719282,Republican,OH,House Candidate,campaign,Brad,"",Wenstrup,"",1,true,true,W000815,M,H2OH02085,02,H
dinatitus,17907578,Democrat,NV,House Candidate,campaign,Dina,"",Titus,"",1,true,true,T000468,F,H8NV03036,01,H
kevincramer,28267055,Republican,ND,House Candidate,campaign,Kevin,"",Cramer,"",1,true,true,C001096,M,S8ND00120,00,S
CartwrightPA,472315803,Democrat,PA,House Candidate,campaign,Matt,"",Cartwright,"",1,true,true,C001090,M,H2PA17079,08,H
hakeemjeffries,479017220,Democrat,NY,House Candidate,campaign,Hakeem,"",Jeffries,"",1,true,true,J000294,M,H2NY10092,08,H
JaredHuffman,334894942,Democrat,CA,House Representative,campaign,Jared,"",Huffman,"",1,true,true,H001068,M,H2CA06259,02,H
Castro4Congress,323440720,Democrat,TX,House Candidate,campaign,Joaquin,"",Castro,"",1,true,true,C001091,M,H2TX35011,20,H
StandWithJackie,137172797,Republican,IN,House Representative,campaign,Jackie,"",Walorski,"",1,true,true,W000813,F,H0IN02190,02,H
Grace4NY,571214272,Democrat,NY,House Candidate,campaign,Grace,"",Meng,"",1,true,true,M001188,F,H2NY06116,06,H
DerekKilmer,120518554,Democrat,WA,House Candidate,campaign,Derek,"",Kilmer,"",1,true,true,K000381,M,H2WA06129,06,H
DainesforMT,214767677,Republican,MT,Senator,campaign,Steve,"",Daines,"",1,true,true,D000618,M,S2MT00096,82,S
AnnLWagner,219010139,Republican,MO,House Candidate,campaign,Ann,L,Wagner,"",1,true,true,W000812,F,H2MO02102,02,H
TammyDuckworth,328679423,Democrat,IL,Senator,campaign,Tammy,"",Duckworth,"",1,true,true,D000622,F,S6IL00292,83,S
SenWhitehouse,242555999,Democrat,RI,Senator,official,Sheldon,,Whitehouse,,1,true,true,W000802,M,S6RI00221,81,S
TomCottonAR,343041182,Republican,AR,Senator,campaign,Tom,"",Cotton,"",1,true,true,C001095,M,S4AR00103,82,S
RonDeSantisFL,487297085,Republican,FL,House Candidate,campaign,Ron,"",DeSantis,"",1,true,true,D000621,M,,,
tedcruz,23022687,Republican,TX,Senator,campaign,Ted,"",Cruz,"",1,true,true,C001098,M,S2TX00312,81,S
jackiewalorski,14562874,Republican,IN,House Candidate,campaign,Jackie,"",Walorski,"",1,true,true,W000813,F,H0IN02190,02,H
marcorubio,15745368,Republican,FL,Senator,campaign,Marco,"",Rubio,"",1,true,true,R000595,M,S0FL00338,83,S
SenRubioPress,229966028,Republican,FL,Senator,official,Marco,,Rubio,,1,true,true,R000595,M,S0FL00338,83,S
OtterforIdaho,57142505,Republican,ID,Governor,campaign,Butch,"",Otter,"",1,true,true,"",M,,,
SuzanDelBene,41225640,Democrat,WA,House Representative,campaign,Suzan,"",DelBene,"",1,true,true,D000617,F,H0WA08046,01,H
DavidRouzer,127941167,Republican,NC,House Candidate,campaign,David,"",Rouzer,"",1,true,true,R000603,M,H2NC07096,07,H
Michelle4NM,368472546,Democrat,NM,Gubernatorial Candidate,campaign,Michelle,Lujan,Grisham,"",1,true,true,L000580,F,H8NM01257,01,H
StevenHorsford,246478393,Democrat,NV,House Representative,campaign,Steven,"",Horsford,"",1,true,true,H001066,M,H2NV04011,04,H
barrforcongress,115186195,Republican,KY,House Candidate,campaign,Andy,"",Barr,"",1,true,true,B001282,M,H0KY06104,06,H
CheriBustos,257180565,Democrat,IL,House Candidate,campaign,Cheri,"",Bustos,"",1,true,true,B001286,F,H2IL17071,17,H
Foster4Congress,188403766,Democrat,IL,House Candidate,campaign,Bill,"",Foster,"",1,true,true,F000454,M,H8IL14067,11,H
Schneider4IL10,278005891,Democrat,IL,House Representative,campaign,Brad,"",Schneider,"",1,true,true,S001190,M,H2IL10068,10,H
LoisFrankel,349296252,Democrat,FL,House Representative,campaign,Lois,"",Frankel,"",1,true,true,F000462,F,H2FL14053,21,H
alanlowenthal,562232053,Democrat,CA,House Representative,campaign,Alan,"",Lowenthal,"",1,true,true,L000579,M,H2CA00104,47,H
JuliaBrownley,44251742,Democrat,CA,House Candidate,campaign,Julia,"",Brownley,"",1,true,true,B001285,F,H2CA00120,26,H
kyrstensinema,20747881,Democrat,AZ,Senate Candidate,campaign,Kyrsten,"",Sinema,"",1,true,true,S001191,F,S8AZ00197,00,S
GeorgeHolding,334245076,Republican,NC,House Candidate,campaign,George,"",Holding,"",1,true,true,H001065,M,H2NC13110,02,H
spmaloney,26283468,Democrat,NY,House Candidate,campaign,Sean,Patrick,Maloney,"",1,true,true,M001185,M,H2NY22139,18,H
ElectRodney,586076955,Republican,IL,House Representative,campaign,Rodney,"",Davis,"",1,true,true,D000619,M,H2IL13120,13,H
AlLawsonJr,88291132,Democrat,FL,House Representative,campaign,Al,,Lawson,Jr.,1,true,true,L000586,M,H0FL02086,05,H
Dr_RaulRuiz,409522947,Democrat,CA,House Candidate,campaign,Raul,"",Ruiz,"",1,true,true,R000599,M,H2CA36439,36,H
dgvaladao,36676406,Republican,CA,House Candidate,campaign,David,"",Valadao,"",1,true,true,V000129,M,H2CA20094,21,H
MarkPocan,309070309,Democrat,WI,House Candidate,campaign,Mark,"",Pocan,"",1,true,true,P000607,M,H2WI02124,02,H
DebFischerNE,323490669,Republican,NE,Senator,campaign,Deb,"",Fischer,"",1,true,true,F000463,F,S2NE00094,81,S
tammybaldwin,87510313,Democrat,WI,Senator,campaign,Tammy,"",Baldwin,"",1,true,true,B001230,F,S2WI00219,81,S
timkaine,172858784,Democrat,VA,Senator,campaign,Tim,"",Kaine,"",1,true,true,K000384,M,S2VA00142,81,S
jontester,16473577,Democrat,MT,Senator,campaign,Jon,"",Tester,"",1,true,true,T000464,M,S6MT00162,81,S
ewarren,357606935,Democrat,MA,Presidential Candidate,campaign,Elizabeth,"",Warren,"",1,true,true,W000817,F,P00009621,,P
angusking2018,513724157,Independent,ME,Senator,campaign,Angus,"",King,"",1,true,true,K000383,M,S2ME00109,81,S
TeamHeinrich,183062944,Democrat,NM,Senator,campaign,Martin,"",Heinrich,"",1,true,true,H001046,M,S2NM00088,81,S
ChrisMurphyCT,150078976,Democrat,CT,Senator,campaign,Chris,"",Murphy,"",1,true,true,M001169,M,S2CT00132,81,S
RepHudsonNC,16874915,Republican,NC,House Representative,campaign,Richard,"",Hudson,"",1,true,true,H001067,M,H2NC08185,08,H
KathyHochul,128290790,Democrat,NY,Gubernatorial Candidate,campaign,Kathy,"",Hochul,"",1,true,true,H001062,F,,,
AnnMcLaneKuster,89992368,Democrat,NH,House Candidate,campaign,Ann,"",Kuster,"",1,true,true,K000382,F,H0NH02181,02,H
ScottPetersSD,292594517,Democrat,CA,House Representative,campaign,Scott,"",Peters,"",1,true,true,P000608,M,H2CA52089,52,H
MarkTakano,316165422,Democrat,CA,House Candidate,campaign,Mark,"",Takano,"",1,true,true,T000472,M,H2CA43245,41,H
BeraForCongress,43986986,Democrat,CA,House Candidate,campaign,Ami,"",Bera,"",1,true,true,B001287,F,H0CA03078,07,H
Ann_Kirkpatrick,272004287,Democrat,AZ,House Candidate,campaign,Ann,"",Kirkpatrick,"",1,true,true,K000368,F,H8AZ01104,02,H
TimRyan,466532637,Democrat,OH,Senate Candidate,campaign,Tim,"",Ryan,"",1,true,true,R000577,M,S2OH00402,,S
RepSchakowsky,85896319,Democrat,IL,House Representative,official,Jan,"",Schakowsky,"",1,true,true,S001145,M,H8IL09067,09,H
BobbyScott4VA3,319829219,Democrat,VA,House Candidate,campaign,Bobby,"",Scott,"",1,true,true,S000185,M,H6VA01117,03,H
CapitoforWV,158890005,Republican,WV,Senator,campaign,Shelley,"",Capito,"",1,true,true,C001047,F,S4WV00159,82,S
DrRandPaul,39834947,Republican,KY,Senate Candidate,campaign,Rand,"",Paul,"",1,true,true,P000603,F,S0KY00156,83,S
DavidSchweikert,21509894,Republican,AZ,House Representative,campaign,David,"",Schweikert,"",1,true,true,S001183,M,H4AZ06045,06,H
stevestivers,59536644,Republican,OH,House Candidate,campaign,Steve,"",Stivers,"",1,true,true,S001187,M,H8OH15076,15,H
BobMenendezNJ,407039290,Democrat,NJ,Senator,campaign,Robert,"""Bob""",Menendez,"",1,true,true,M000639,M,S6NJ00289,81,S
